Waktu,Suhu (°C),Kelembapan (%),Tekanan (hPa)
2025-05-15 17:42:21,35.07,72.32,1007.34
2025-05-15 17:42:21,35.07,72.32,1007.34
2025-05-15 17:42:20,35.07,72.31,1007.31
2025-05-15 17:42:20,35.07,72.31,1007.31
2025-05-15 17:42:19,35.08,72.29,1007.35
2025-05-15 17:42:19,35.08,72.29,1007.35
2025-05-15 17:42:18,35.07,72.32,1007.34
2025-05-15 17:42:18,35.07,72.32,1007.34
2025-05-15 17:42:17,35.07,72.42,1007.32
2025-05-15 17:42:17,35.07,72.42,1007.32
2025-05-15 17:42:16,35.05,72.34,1007.34
2025-05-15 17:42:16,35.05,72.34,1007.34
2025-05-15 17:42:15,35.04,72.33,1007.32
2025-05-15 17:42:15,35.04,72.33,1007.32
2025-05-15 17:42:14,35.03,72.28,1007.32
2025-05-15 17:42:14,35.03,72.28,1007.32
2025-05-15 17:42:13,35.02,72.31,1007.32
2025-05-15 17:42:13,35.02,72.31,1007.32
2025-05-15 17:42:12,35.01,72.33,1007.34
2025-05-15 17:42:12,35.01,72.33,1007.34
2025-05-15 17:42:11,34.99,72.35,1007.33
2025-05-15 17:42:10,34.99,72.39,1007.31
2025-05-15 17:42:10,34.98,72.36,1007.31
2025-05-15 17:42:10,34.99,72.35,1007.33
2025-05-15 17:42:09,34.98,72.36,1007.31
2025-05-15 17:42:08,34.99,72.52,1007.32
2025-05-15 17:42:08,34.99,72.39,1007.31
2025-05-15 17:42:07,34.99,72.52,1007.32
2025-05-15 17:42:06,34.97,72.57,1007.33
2025-05-15 17:42:06,34.97,72.57,1007.33
2025-05-15 17:42:06,34.97,72.58,1007.3
2025-05-15 17:42:06,34.97,72.58,1007.3
2025-05-15 17:42:04,34.98,72.56,1007.35
2025-05-15 17:42:04,34.98,72.56,1007.35
2025-05-15 17:42:03,35.0,72.59,1007.31
2025-05-15 17:42:03,35.0,72.59,1007.31
2025-05-15 17:42:03,34.99,72.6,1007.32
2025-05-15 17:42:03,34.99,72.6,1007.32
2025-05-15 17:42:02,35.03,72.45,1007.31
2025-05-15 17:42:01,35.03,72.45,1007.31
2025-05-15 17:42:00,35.03,72.43,1007.33
2025-05-15 17:42:00,35.03,72.43,1007.33
2025-05-15 17:41:59,35.02,72.57,1007.3
2025-05-15 17:41:59,35.02,72.57,1007.3
2025-05-15 17:41:58,35.02,72.72,1007.35
2025-05-15 17:41:58,35.02,72.72,1007.35
2025-05-15 17:41:57,35.04,72.92,1007.32
2025-05-15 17:41:57,35.04,72.92,1007.32
2025-05-15 17:41:56,35.07,73.09,1007.34
2025-05-15 17:41:56,35.07,73.09,1007.34
2025-05-15 17:41:55,35.11,73.0,1007.35
2025-05-15 17:41:55,35.11,73.0,1007.35
2025-05-15 17:41:54,35.11,73.0,1007.34
2025-05-15 17:41:54,35.11,73.0,1007.34
2025-05-15 17:41:53,35.1,73.12,1007.34
2025-05-15 17:41:53,35.1,73.12,1007.34
2025-05-15 17:41:52,35.09,73.21,1007.32
2025-05-15 17:41:52,35.09,73.21,1007.32
2025-05-15 17:41:51,35.1,73.35,1007.34
2025-05-15 17:41:51,35.1,73.35,1007.34
2025-05-15 17:41:50,35.09,73.6,1007.34
2025-05-15 17:41:50,35.09,73.6,1007.34
2025-05-15 17:41:49,35.1,73.84,1007.34
2025-05-15 17:41:49,35.1,73.84,1007.34
2025-05-15 17:41:48,35.1,73.91,1007.36
2025-05-15 17:41:48,35.1,73.91,1007.36
2025-05-15 17:41:47,35.08,74.29,1007.33
2025-05-15 17:41:47,35.08,74.1,1007.34
2025-05-15 17:41:47,35.08,74.1,1007.34
2025-05-15 17:41:46,35.08,74.29,1007.33
2025-05-15 17:41:45,35.08,74.64,1007.32
2025-05-15 17:41:45,35.08,74.64,1007.32
2025-05-15 17:41:44,35.06,75.04,1007.35
2025-05-15 17:41:44,35.06,75.04,1007.35
2025-05-15 17:41:43,35.07,75.0,1007.31
2025-05-15 17:41:43,35.07,75.0,1007.31
2025-05-15 17:41:42,35.05,74.48,1007.37
2025-05-15 17:41:42,35.05,74.48,1007.37
2025-05-15 17:41:41,35.04,74.11,1007.35
2025-05-15 17:41:41,35.04,74.11,1007.35
2025-05-15 17:41:40,35.03,73.82,1007.31
2025-05-15 17:41:40,35.03,73.82,1007.31
2025-05-15 17:41:39,34.98,73.07,1007.34
2025-05-15 17:41:39,35.01,73.42,1007.33
2025-05-15 17:41:39,35.01,73.42,1007.33
2025-05-15 17:41:38,34.98,73.07,1007.34
2025-05-15 17:41:37,34.98,72.83,1007.34
2025-05-15 17:41:37,34.98,72.83,1007.34
2025-05-15 17:41:36,34.98,72.42,1007.36
2025-05-15 17:41:36,34.98,72.42,1007.36
2025-05-15 17:41:35,34.98,72.5,1007.35
2025-05-15 17:41:35,34.98,72.5,1007.35
2025-05-15 17:41:34,34.97,72.55,1007.32
2025-05-15 17:41:34,34.97,72.55,1007.32
2025-05-15 17:41:33,34.98,72.62,1007.36
2025-05-15 17:41:33,34.98,72.62,1007.36
2025-05-15 17:41:32,34.97,72.74,1007.36
2025-05-15 17:41:32,34.97,72.74,1007.36
2025-05-15 17:41:31,34.95,72.86,1007.37
2025-05-15 17:41:31,34.95,72.86,1007.37
2025-05-15 17:41:30,34.89,72.99,1007.32
2025-05-15 17:41:30,34.89,72.99,1007.32
2025-05-15 17:41:29,34.91,73.06,1007.33
2025-05-15 17:41:29,34.91,73.06,1007.33
2025-05-15 17:41:28,34.93,73.08,1007.33
2025-05-15 17:41:28,34.93,73.08,1007.33
2025-05-15 17:41:27,34.93,73.44,1007.31
2025-05-15 17:41:27,34.93,73.44,1007.31
2025-05-15 17:41:26,34.94,73.58,1007.36
2025-05-15 17:41:26,34.94,73.58,1007.36
2025-05-15 17:41:25,34.97,73.52,1007.37
2025-05-15 17:41:25,34.97,73.52,1007.37
2025-05-15 17:41:24,34.97,73.82,1007.36
2025-05-15 17:41:24,34.97,73.82,1007.36
2025-05-15 17:41:23,35.01,73.97,1007.33
2025-05-15 17:41:23,35.01,73.97,1007.33
2025-05-15 17:41:22,35.03,74.09,1007.32
2025-05-15 17:41:22,35.03,74.09,1007.32
2025-05-15 17:41:21,35.04,74.25,1007.34
2025-05-15 17:41:21,35.04,74.25,1007.34
2025-05-15 17:41:20,35.03,74.04,1007.34
2025-05-15 17:41:20,35.03,74.04,1007.34
2025-05-15 17:41:19,35.04,74.37,1007.33
2025-05-15 17:41:19,35.04,74.37,1007.33
2025-05-15 17:41:18,35.04,73.95,1007.3
2025-05-15 17:41:18,35.04,73.95,1007.3
2025-05-15 17:41:17,35.04,73.47,1007.31
2025-05-15 17:41:17,35.04,73.47,1007.31
2025-05-15 17:41:16,35.02,73.08,1007.34
2025-05-15 17:41:16,35.02,73.08,1007.34
2025-05-15 17:41:15,34.97,72.88,1007.33
2025-05-15 17:41:15,34.97,72.88,1007.33
2025-05-15 17:41:15,35.01,72.99,1007.34
2025-05-15 17:41:15,35.01,72.99,1007.34
2025-05-15 17:41:13,35.0,72.42,1007.35
2025-05-15 17:41:13,35.0,72.42,1007.35
2025-05-15 17:41:12,34.98,72.51,1007.32
2025-05-15 17:41:12,34.98,72.51,1007.32
2025-05-15 17:41:11,34.96,72.53,1007.32
2025-05-15 17:41:11,34.96,72.53,1007.32
2025-05-15 17:41:09,34.97,72.25,1007.3
2025-05-15 17:41:09,34.97,72.25,1007.3
2025-05-15 17:41:08,34.95,72.23,1007.33
2025-05-15 17:41:08,34.95,72.23,1007.33
2025-05-15 17:41:07,34.99,72.35,1007.34
2025-05-15 17:41:07,34.96,72.23,1007.34
2025-05-15 17:41:07,34.96,72.23,1007.34
2025-05-15 17:41:06,34.99,72.42,1007.33
2025-05-15 17:41:06,34.99,72.42,1007.33
2025-05-15 17:41:06,34.99,72.35,1007.34
2025-05-15 17:41:04,35.02,72.28,1007.34
2025-05-15 17:41:04,35.02,72.28,1007.34
2025-05-15 17:41:04,34.99,72.43,1007.35
2025-05-15 17:41:04,34.99,72.43,1007.35
2025-05-15 17:41:02,35.03,72.23,1007.3
2025-05-15 17:41:02,35.03,72.23,1007.3
2025-05-15 17:41:01,35.03,72.28,1007.32
2025-05-15 17:41:01,35.03,72.28,1007.32
2025-05-15 17:41:00,35.06,72.23,1007.32
2025-05-15 17:41:00,35.06,72.23,1007.32
2025-05-15 17:40:59,35.07,72.32,1007.29
2025-05-15 17:40:59,35.07,72.32,1007.29
2025-05-15 17:40:58,35.03,72.26,1007.32
2025-05-15 17:40:58,35.03,72.26,1007.32
2025-05-15 17:40:58,35.05,72.32,1007.3
2025-05-15 17:40:58,35.05,72.32,1007.3
2025-05-15 17:40:56,35.05,72.1,1007.3
2025-05-15 17:40:56,35.05,72.1,1007.3
2025-05-15 17:40:55,35.09,72.09,1007.32
2025-05-15 17:40:55,35.07,72.14,1007.33
2025-05-15 17:40:55,35.07,72.14,1007.33
2025-05-15 17:40:54,35.09,72.09,1007.32
2025-05-15 17:40:53,35.09,71.97,1007.33
2025-05-15 17:40:53,35.09,71.97,1007.33
2025-05-15 17:40:52,35.11,71.96,1007.33
2025-05-15 17:40:52,35.11,71.96,1007.33
2025-05-15 17:40:51,35.12,71.86,1007.33
2025-05-15 17:40:51,35.12,71.86,1007.33
2025-05-15 17:40:50,35.11,71.83,1007.32
2025-05-15 17:40:50,35.11,71.83,1007.32
2025-05-15 17:40:49,35.09,71.91,1007.31
2025-05-15 17:40:49,35.1,71.87,1007.29
2025-05-15 17:40:49,35.1,71.87,1007.29
2025-05-15 17:40:48,35.09,71.91,1007.31
2025-05-15 17:40:47,35.08,71.85,1007.29
2025-05-15 17:40:47,35.08,71.85,1007.29
2025-05-15 17:40:46,35.08,71.76,1007.29
2025-05-15 17:40:46,35.08,71.76,1007.29
2025-05-15 17:40:45,35.08,71.74,1007.29
2025-05-15 17:40:45,35.08,71.74,1007.29
2025-05-15 17:40:44,35.07,71.82,1007.29
2025-05-15 17:40:44,35.07,71.82,1007.29
2025-05-15 17:40:43,35.05,71.92,1007.28
2025-05-15 17:40:43,35.05,71.92,1007.28
2025-05-15 17:40:42,35.03,71.99,1007.29
2025-05-15 17:40:42,35.03,71.99,1007.29
2025-05-15 17:40:41,35.03,72.13,1007.35
2025-05-15 17:40:41,35.03,72.13,1007.35
2025-05-15 17:40:40,35.02,72.19,1007.3
2025-05-15 17:40:40,35.02,72.19,1007.3
2025-05-15 17:40:39,35.03,72.18,1007.33
2025-05-15 17:40:39,35.03,72.18,1007.33
2025-05-15 17:40:38,35.02,72.08,1007.33
2025-05-15 17:40:37,35.01,71.86,1007.3
2025-05-15 17:39:00,35.11,71.52,1007.3
2025-05-15 17:38:59,35.11,71.54,1007.3
2025-05-15 17:38:58,35.11,71.62,1007.31
2025-05-15 17:38:57,35.11,71.63,1007.34
2025-05-15 17:38:56,35.11,71.65,1007.3
2025-05-15 17:38:55,35.11,71.64,1007.31
2025-05-15 17:38:54,35.12,71.63,1007.33
2025-05-15 17:38:53,35.12,71.62,1007.3
2025-05-15 17:38:52,35.13,71.62,1007.33
2025-05-15 17:38:51,35.13,71.64,1007.32
2025-05-15 17:38:50,35.13,71.7,1007.31
2025-05-15 17:38:49,35.13,71.71,1007.31
2025-05-15 17:38:48,35.12,71.72,1007.27
2025-05-15 17:38:47,35.11,71.69,1007.3
2025-05-15 17:38:46,35.11,71.58,1007.31
2025-05-15 17:38:45,35.09,71.68,1007.27
2025-05-15 17:38:44,35.1,71.72,1007.29
2025-05-15 17:38:43,35.09,71.57,1007.28
2025-05-15 17:38:42,35.1,71.61,1007.29
2025-05-15 17:38:41,35.08,71.53,1007.29
2025-05-15 17:38:40,35.08,71.61,1007.31
2025-05-15 17:38:39,35.1,71.57,1007.28
2025-05-15 17:38:38,35.09,71.55,1007.29
2025-05-15 17:38:37,35.1,71.41,1007.32
2025-05-15 17:38:36,35.11,71.39,1007.32
2025-05-15 17:38:35,35.1,71.4,1007.28
2025-05-15 17:38:34,35.1,71.38,1007.3
2025-05-15 17:38:33,35.1,71.42,1007.3
2025-05-15 17:38:32,35.09,71.48,1007.31
2025-05-15 17:38:31,35.04,71.49,1007.29
2025-05-15 17:38:30,35.05,71.61,1007.3
2025-05-15 17:38:29,35.05,71.63,1007.3
2025-05-15 17:38:28,35.03,71.57,1007.29
2025-05-15 17:38:27,35.01,71.59,1007.28
2025-05-15 17:38:26,34.96,71.66,1007.3
2025-05-15 17:38:25,34.99,71.88,1007.32
2025-05-15 17:38:24,35.02,71.88,1007.3
2025-05-15 17:38:23,35.04,71.96,1007.28
2025-05-15 17:38:22,35.07,71.98,1007.3
2025-05-15 17:38:21,35.08,71.74,1007.31
2025-05-15 17:38:20,35.1,71.31,1007.3
2025-05-15 17:38:19,35.08,71.35,1007.3
2025-05-15 17:38:18,35.09,71.39,1007.3
2025-05-15 17:38:17,35.08,71.36,1007.29
2025-05-15 17:38:16,35.06,71.35,1007.3
2025-05-15 17:38:15,35.07,71.49,1007.33
2025-05-15 17:38:14,35.07,71.61,1007.32
2025-05-15 17:38:13,35.07,71.64,1007.33
2025-05-15 17:38:12,35.07,71.69,1007.33
2025-05-15 17:38:11,35.05,71.71,1007.32
2025-05-15 17:38:10,35.05,71.79,1007.33
2025-05-15 17:38:09,35.05,71.69,1007.31
2025-05-15 17:38:08,35.05,71.85,1007.34
2025-05-15 17:38:07,35.04,71.89,1007.31
2025-05-15 17:38:06,35.04,71.95,1007.3
2025-05-15 17:38:04,35.04,72.03,1007.33
2025-05-15 17:38:03,35.04,71.98,1007.33
2025-05-15 17:38:02,35.02,72.07,1007.34
2025-05-15 17:38:01,35.03,71.91,1007.32
2025-05-15 17:38:00,35.02,71.85,1007.34
2025-05-15 17:37:59,35.0,71.92,1007.31
2025-05-15 17:37:58,35.0,72.0,1007.32
2025-05-15 17:37:57,35.02,72.15,1007.33
2025-05-15 17:37:56,35.03,72.37,1007.32
2025-05-15 17:37:55,35.02,72.55,1007.31
2025-05-15 17:37:54,35.01,72.89,1007.33
2025-05-15 17:37:53,34.98,72.87,1007.33
2025-05-15 17:37:52,34.96,72.13,1007.36
2025-05-15 17:37:51,34.96,71.93,1007.31
2025-05-15 17:37:50,34.96,71.93,1007.33
2025-05-15 17:37:49,34.98,71.86,1007.32
2025-05-15 17:37:48,34.98,71.76,1007.31
2025-05-15 17:37:47,34.99,71.67,1007.33
2025-05-15 17:37:46,34.98,71.53,1007.32
2025-05-15 17:37:45,35.01,71.31,1007.31
2025-05-15 17:37:44,35.01,71.13,1007.34
2025-05-15 17:37:43,35.01,71.07,1007.34
2025-05-15 17:37:42,35.01,71.07,1007.33
2025-05-15 17:37:41,35.01,71.09,1007.3
2025-05-15 17:37:40,35.02,71.08,1007.3
2025-05-15 17:37:39,35.03,71.08,1007.32
2025-05-15 17:37:38,35.04,71.04,1007.32
2025-05-15 17:37:37,35.05,71.08,1007.32
2025-05-15 17:37:36,35.06,71.15,1007.33
2025-05-15 17:37:35,35.08,71.21,1007.3
2025-05-15 17:37:34,35.08,71.11,1007.32
2025-05-15 17:37:33,35.08,70.85,1007.34
2025-05-15 17:37:32,35.09,70.85,1007.32
2025-05-15 17:37:31,35.06,70.85,1007.36
2025-05-15 17:37:30,35.07,70.84,1007.32
2025-05-15 17:37:29,35.09,70.84,1007.33
2025-05-15 17:37:28,35.09,70.85,1007.33
2025-05-15 17:37:27,35.08,70.85,1007.33
2025-05-15 17:37:26,35.1,70.85,1007.34
2025-05-15 17:37:25,35.11,70.83,1007.33
2025-05-15 17:37:24,35.12,70.83,1007.32
2025-05-15 17:37:23,35.12,70.83,1007.31
2025-05-15 17:37:22,35.12,70.82,1007.31
2025-05-15 17:37:21,35.12,70.81,1007.29
2025-05-15 17:37:20,35.12,70.78,1007.31
2025-05-15 17:37:19,35.11,70.76,1007.28
2025-05-15 17:37:18,35.12,70.74,1007.31
2025-05-15 17:37:17,35.15,70.72,1007.31
2025-05-15 17:37:16,35.16,70.72,1007.33
2025-05-15 17:37:15,35.16,70.72,1007.32
2025-05-15 17:37:14,35.17,70.74,1007.32
2025-05-15 17:37:13,35.18,70.74,1007.31
2025-05-15 17:37:12,35.2,70.75,1007.34
2025-05-15 17:37:11,35.2,70.78,1007.33
2025-05-15 17:37:10,35.2,70.81,1007.33
2025-05-15 17:37:08,35.22,70.85,1007.31
2025-05-15 17:37:07,35.24,70.96,1007.31
2025-05-15 17:37:07,35.23,70.92,1007.34
2025-05-15 17:37:05,35.22,71.03,1007.31
2025-05-15 17:37:04,35.21,71.06,1007.32
2025-05-15 17:37:03,35.19,71.22,1007.29
2025-05-15 17:37:03,35.21,71.13,1007.28
2025-05-15 17:37:01,35.19,71.33,1007.31
2025-05-15 17:37:00,35.19,71.39,1007.34
2025-05-15 17:36:59,35.19,71.28,1007.33
2025-05-15 17:36:58,35.19,71.28,1007.31
2025-05-15 17:36:57,35.2,71.24,1007.32
2025-05-15 17:36:56,35.21,71.3,1007.31
2025-05-15 17:36:55,35.24,71.35,1007.33
2025-05-15 17:36:54,35.18,71.41,1007.31
2025-05-15 17:36:53,35.19,71.46,1007.31
2025-05-15 17:36:52,35.17,71.55,1007.29
2025-05-15 17:36:51,35.17,71.6,1007.31
2025-05-15 17:36:50,35.15,71.61,1007.31
2025-05-15 17:36:49,35.13,71.7,1007.32
2025-05-15 17:36:48,35.15,71.51,1007.32
2025-05-15 17:36:47,35.14,71.5,1007.32
2025-05-15 17:36:46,35.09,71.38,1007.32
2025-05-15 17:36:45,35.06,71.42,1007.35
2025-05-15 17:36:45,35.08,71.37,1007.32
2025-05-15 17:36:43,35.07,71.46,1007.35
2025-05-15 17:36:42,35.08,71.42,1007.33
2025-05-15 17:36:41,35.1,71.32,1007.33
2025-05-15 17:36:40,35.11,71.03,1007.32
2025-05-15 17:36:39,35.14,70.97,1007.36
2025-05-15 17:36:38,35.18,70.82,1007.34
2025-05-15 17:36:37,35.18,70.81,1007.34
2025-05-15 17:36:36,35.19,70.68,1007.28
2025-05-15 17:36:35,35.2,70.64,1007.3
2025-05-15 17:36:34,35.19,70.66,1007.31
2025-05-15 17:36:33,35.19,70.66,1007.32
2025-05-15 17:36:32,35.17,70.67,1007.32
2025-05-15 17:36:31,35.18,70.68,1007.3
2025-05-15 17:36:30,35.18,70.65,1007.32
2025-05-15 17:36:29,35.18,70.62,1007.35
2025-05-15 17:36:28,35.17,70.57,1007.32
2025-05-15 17:36:27,35.16,70.58,1007.3
2025-05-15 17:36:27,35.17,70.57,1007.32
2025-05-15 17:36:25,35.17,70.55,1007.27
2025-05-15 17:36:24,35.19,70.56,1007.3
2025-05-15 17:36:23,35.21,70.56,1007.32
2025-05-15 17:36:22,35.23,70.55,1007.34
2025-05-15 17:36:21,35.26,70.57,1007.33
2025-05-15 17:36:20,35.21,70.59,1007.31
2025-05-15 17:36:19,35.2,70.6,1007.31
2025-05-15 17:36:18,35.2,70.6,1007.33
2025-05-15 17:36:17,35.2,70.59,1007.34
2025-05-15 17:36:16,35.21,70.59,1007.3
2025-05-15 17:36:15,35.21,70.61,1007.32
2025-05-15 17:36:14,35.21,70.61,1007.32
2025-05-15 17:36:13,35.2,70.62,1007.3
2025-05-15 17:36:12,35.21,70.62,1007.3
2025-05-15 17:36:10,35.23,70.67,1007.28
2025-05-15 17:36:09,35.25,70.76,1007.34
2025-05-15 17:36:08,35.27,70.65,1007.3
2025-05-15 17:36:08,35.27,70.85,1007.34
2025-05-15 17:36:06,35.29,70.64,1007.32
2025-05-15 17:36:05,35.28,70.66,1007.31
2025-05-15 17:36:04,35.3,70.67,1007.31
2025-05-15 17:36:03,35.31,70.67,1007.3
2025-05-15 17:36:02,35.3,70.67,1007.32
2025-05-15 17:36:01,35.3,70.7,1007.31
2025-05-15 17:36:00,35.29,70.73,1007.33
2025-05-15 17:35:59,35.29,70.7,1007.3
2025-05-15 17:35:58,35.28,70.74,1007.31
2025-05-15 17:35:57,35.27,70.76,1007.32
2025-05-15 17:35:56,35.25,70.79,1007.3
2025-05-15 17:35:55,35.24,70.76,1007.31
2025-05-15 17:35:54,35.27,70.9,1007.29
2025-05-15 17:35:53,35.32,70.52,1007.3
2025-05-15 17:35:52,35.31,70.42,1007.27
2025-05-15 17:35:51,35.31,70.47,1007.31
2025-05-15 17:35:50,35.31,70.54,1007.29
2025-05-15 17:35:49,35.29,70.61,1007.34
2025-05-15 17:35:48,35.26,70.64,1007.3
2025-05-15 17:35:47,35.27,70.68,1007.32
2025-05-15 17:35:46,35.26,70.72,1007.32
2025-05-15 17:35:45,35.26,70.74,1007.32
2025-05-15 17:35:44,35.27,70.71,1007.32
2025-05-15 17:35:43,35.27,70.73,1007.3
2025-05-15 17:35:42,35.25,70.78,1007.32
2025-05-15 17:35:41,35.25,70.79,1007.31
2025-05-15 17:35:40,35.26,70.82,1007.31
2025-05-15 17:35:39,35.25,70.83,1007.32
2025-05-15 17:35:38,35.24,70.82,1007.31
2025-05-15 17:35:37,35.24,70.79,1007.29
2025-05-15 17:35:36,35.24,70.8,1007.32
2025-05-15 17:35:35,35.23,70.78,1007.33
2025-05-15 17:35:34,35.24,70.7,1007.3
2025-05-15 17:35:33,35.21,70.65,1007.31
2025-05-15 17:35:32,35.21,70.63,1007.27
2025-05-15 17:35:31,35.2,70.59,1007.3
2025-05-15 17:35:30,35.19,70.58,1007.3
2025-05-15 17:35:29,35.18,70.57,1007.29
2025-05-15 17:35:28,35.19,70.57,1007.31
2025-05-15 17:35:27,35.18,70.62,1007.28
2025-05-15 17:35:26,35.19,70.64,1007.31
2025-05-15 17:35:25,35.21,70.66,1007.29
2025-05-15 17:35:24,35.22,70.71,1007.29
2025-05-15 17:35:23,35.21,70.75,1007.28
2025-05-15 17:35:22,35.2,70.78,1007.31
2025-05-15 17:35:21,35.19,70.82,1007.32
2025-05-15 17:35:20,35.18,70.89,1007.3
2025-05-15 17:35:19,35.18,70.97,1007.3
2025-05-15 17:35:18,35.17,71.1,1007.27
2025-05-15 17:35:17,35.18,71.18,1007.27
2025-05-15 17:35:16,35.18,71.31,1007.29
2025-05-15 17:35:15,35.16,71.09,1007.28
2025-05-15 17:35:14,35.15,71.06,1007.29
2025-05-15 17:35:13,35.16,71.11,1007.29
2025-05-15 17:35:12,35.14,71.16,1007.3
2025-05-15 17:35:10,35.15,71.17,1007.28
2025-05-15 17:35:09,35.14,71.11,1007.29
2025-05-15 17:35:08,35.14,70.85,1007.28
2025-05-15 17:35:07,35.12,70.84,1007.28
2025-05-15 17:35:06,35.13,70.82,1007.29
2025-05-15 17:35:05,35.15,70.8,1007.3
2025-05-15 17:35:04,35.17,70.79,1007.3
2025-05-15 17:35:03,35.17,70.82,1007.28
2025-05-15 17:35:02,35.18,70.93,1007.27
2025-05-15 17:35:02,35.18,70.88,1007.3
2025-05-15 17:35:02,35.16,70.84,1007.28
2025-05-15 17:35:01,35.19,70.99,1007.31
2025-05-15 17:34:58,35.16,71.05,1007.29
2025-05-15 17:34:57,35.17,71.11,1007.28
2025-05-15 17:34:56,35.16,71.15,1007.29
2025-05-15 17:34:55,35.15,71.18,1007.29
2025-05-15 17:34:54,35.15,71.19,1007.27
2025-05-15 17:34:53,35.16,71.2,1007.26
2025-05-15 17:34:52,35.14,71.22,1007.28
2025-05-15 17:34:51,35.13,71.3,1007.27
2025-05-15 17:34:51,35.13,71.3,1007.27
2025-05-15 17:34:50,35.11,71.33,1007.28
2025-05-15 17:34:50,35.11,71.33,1007.28
2025-05-15 17:34:49,35.12,71.37,1007.27
2025-05-15 17:34:49,35.12,71.37,1007.27
2025-05-15 17:34:48,35.11,71.42,1007.28
2025-05-15 17:34:48,35.11,71.42,1007.28
2025-05-15 17:34:47,35.1,71.46,1007.28
2025-05-15 17:34:47,35.1,71.46,1007.28
2025-05-15 17:34:46,35.08,71.48,1007.28
2025-05-15 17:34:46,35.08,71.48,1007.28
2025-05-15 17:34:45,35.09,71.55,1007.29
2025-05-15 17:34:45,35.09,71.55,1007.29
2025-05-15 17:34:44,35.09,71.62,1007.28
2025-05-15 17:34:44,35.09,71.62,1007.28
2025-05-15 17:34:43,35.08,71.65,1007.28
2025-05-15 17:34:43,35.08,71.65,1007.28
2025-05-15 17:34:42,35.08,71.68,1007.31
2025-05-15 17:34:42,35.08,71.68,1007.31
2025-05-15 17:34:41,35.08,71.68,1007.27
2025-05-15 17:34:41,35.08,71.68,1007.27
2025-05-15 17:34:40,35.08,71.68,1007.26
2025-05-15 17:34:40,35.08,71.68,1007.26
2025-05-15 17:34:39,35.09,71.68,1007.26
2025-05-15 17:34:39,35.09,71.68,1007.26
2025-05-15 17:34:38,35.09,71.7,1007.26
2025-05-15 17:34:38,35.09,71.7,1007.26
2025-05-15 17:34:37,35.07,71.68,1007.27
2025-05-15 17:34:37,35.07,71.68,1007.27
2025-05-15 17:34:36,35.08,71.61,1007.26
2025-05-15 17:34:36,35.07,71.66,1007.28
2025-05-15 17:34:36,35.07,71.66,1007.28
2025-05-15 17:34:35,35.08,71.61,1007.26
2025-05-15 17:34:34,35.09,71.6,1007.28
2025-05-15 17:34:34,35.09,71.6,1007.28
2025-05-15 17:34:33,35.09,71.58,1007.26
2025-05-15 17:34:33,35.09,71.58,1007.26
2025-05-15 17:34:32,35.1,71.56,1007.25
2025-05-15 17:34:32,35.1,71.56,1007.25
2025-05-15 17:34:31,35.12,71.53,1007.29
2025-05-15 17:34:31,35.12,71.53,1007.29
2025-05-15 17:34:30,35.1,71.54,1007.27
2025-05-15 17:34:30,35.1,71.54,1007.27
2025-05-15 17:34:29,35.1,71.55,1007.27
2025-05-15 17:34:29,35.1,71.55,1007.27
2025-05-15 17:34:28,35.1,71.56,1007.28
2025-05-15 17:34:28,35.1,71.56,1007.28
2025-05-15 17:34:27,35.1,71.55,1007.29
2025-05-15 17:34:27,35.1,71.55,1007.29
2025-05-15 17:34:26,35.12,71.57,1007.28
2025-05-15 17:34:26,35.12,71.57,1007.28
2025-05-15 17:34:25,35.13,71.58,1007.29
2025-05-15 17:34:25,35.13,71.58,1007.29
2025-05-15 17:34:24,35.12,71.57,1007.27
2025-05-15 17:34:24,35.12,71.57,1007.27
2025-05-15 17:34:23,35.12,71.56,1007.27
2025-05-15 17:34:23,35.12,71.56,1007.27
2025-05-15 17:34:22,35.13,71.58,1007.28
2025-05-15 17:34:22,35.13,71.58,1007.28
2025-05-15 17:34:21,35.12,71.64,1007.27
2025-05-15 17:34:21,35.12,71.64,1007.27
2025-05-15 17:34:20,35.12,71.71,1007.29
2025-05-15 17:34:20,35.12,71.71,1007.29
2025-05-15 17:34:19,35.15,71.83,1007.29
2025-05-15 17:34:17,35.13,72.03,1007.26
2025-05-06 17:38:58,35.99,69.89,1008.15
2025-05-06 17:38:57,36.0,69.9,1008.16
2025-05-06 17:38:55,36.0,69.92,1008.15
2025-05-06 17:38:54,36.02,69.98,1008.14
2025-05-06 17:38:52,36.04,69.91,1008.14
2025-05-06 17:38:51,36.11,69.84,1008.16
2025-05-06 17:38:48,36.11,69.88,1008.15
2025-05-06 17:38:47,36.11,69.73,1008.16
2025-05-06 17:38:45,36.11,69.61,1008.17
2025-05-06 17:38:43,36.07,69.7,1008.15
2025-05-06 17:38:38,36.02,69.64,1008.16
2025-05-06 17:38:36,36.04,69.59,1008.14
2025-05-06 17:38:34,36.03,69.55,1008.16
2025-05-06 17:38:33,36.06,69.48,1008.14
2025-05-06 17:38:31,36.1,69.46,1008.15
2025-05-06 17:38:30,36.11,69.46,1008.15
2025-05-06 17:38:28,36.17,69.46,1008.14
2025-05-06 17:38:26,36.16,69.52,1008.15
2025-05-06 17:38:24,36.2,69.52,1008.17
2025-05-06 17:38:23,36.19,69.59,1008.16
2025-05-06 17:38:21,36.17,69.6,1008.17
2025-05-06 17:38:19,36.15,69.64,1008.16
